Unnamed: 0,ns,title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev
8,14.0,Category:Computational group theory,1426374.0,103.0,0.0,,2013-04-05T00:43:15Z,theory of algorithmic computation,Computational group theory,0.3142857142857143,27
9,14.0,Category:Analysis of algorithms,3234221.0,117.0,0.0,"Wikimedia Commons has media related to Analysis <span class=""searchmatch"">of</span> <span class=""searchmatch"">algorithms</span>.",2020-01-16T16:16:04Z,theory of algorithmic computation,Analysis of algorithms,0.5526315789473684,22
1,14.0,Category:Postmodern theory,704758.0,972.0,82.0,"Postmodernism is a term which describes the postmodernist movement in the <span class=""searchmatch"">arts</span>, its set <span class=""searchmatch"">of</span> cultural tendencies and associated cultural movements. It is in general",2021-01-08T11:16:04Z,theory of arts related,Postmodern theory,0.5,18
0,14.0,Category:Marlovian theory of Shakespeare authorship,38942901.0,129.0,0.0,,2013-08-02T04:54:48Z,theory of authorship marlowe,Marlovian theory of Shakespeare authorship,0.37209302325581395,29
0,14.0,Category:Shakespeare authorship question,31868239.0,956.0,76.0,"for adherents <span class=""searchmatch"">of</span> the various alternative-<span class=""searchmatch"">authorship</span> <span class=""searchmatch"">theories</span>—believe that <span class=""searchmatch"">Shakespeare</span> <span class=""searchmatch"">of</span> Stratford was a front to shield the identity <span class=""searchmatch"">of</span> the real author",2021-01-05T12:23:39Z,theory of authorship shakespeare,Shakespeare authorship question,0.29729729729729726,18
1,14.0,Category:Baconian theory of Shakespeare authorship,38942921.0,171.0,0.0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> <span class=""searchmatch"">Shakespeare</span> <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship shakespeare,Baconian theory of Shakespeare authorship,0.2195121951219512,27
2,14.0,Category:Derbyite theory of Shakespeare authorship,38942920.0,58.0,0.0,,2013-03-28T04:08:40Z,theory of authorship shakespeare,Derbyite theory of Shakespeare authorship,0.2195121951219512,26
3,14.0,Category:Marlovian theory of Shakespeare authorship,38942901.0,129.0,0.0,,2013-08-02T04:54:48Z,theory of authorship shakespeare,Marlovian theory of Shakespeare authorship,0.23809523809523814,27
4,14.0,Category:Oxfordian theory of Shakespeare authorship,38942906.0,58.0,0.0,,2013-03-28T04:06:24Z,theory of authorship shakespeare,Oxfordian theory of Shakespeare authorship,0.23809523809523814,26
5,14.0,Category:Shakespeare authorship theories,38114214.0,99.0,0.0,,2014-05-20T00:27:14Z,theory of authorship shakespeare,Shakespeare authorship theories,0.19999999999999996,18
0,14.0,Category:Automata (computation),38801233.0,272.0,21.0,"This category is concerned with the <span class=""searchmatch"">formal</span> definitions <span class=""searchmatch"">of</span> finite-state machines in theoretical computer science, and the various generalizations thereof",2019-12-05T21:18:11Z,theory of automata formal,Automata (computation),0.5757575757575757,19
0,14.0,Category:Set theory,693646.0,1016.0,161.0,"Mathematics portal Set <span class=""searchmatch"">theory</span> is any <span class=""searchmatch"">of</span> a number <span class=""searchmatch"">of</span> subtly different things in mathematics: Naive set <span class=""searchmatch"">theory</span> is the original set <span class=""searchmatch"">theory</span> developed by mathematicians",2020-04-22T19:22:50Z,theory of c l,Set theory,0.5625,11
1,14.0,Category:Category theory,695968.0,340.0,50.0,"Category <span class=""searchmatch"">theory</span> is a mathematical <span class=""searchmatch"">theory</span> that deals in an abstract way with mathematical structures and relationships between them. Top 0–9 A B <span class=""searchmatch"">C</span> D E F G",2021-02-08T12:15:49Z,theory of c l,Category theory,0.5263157894736843,10
2,14.0,Category:Computability theory,30870610.0,615.0,94.0,"computability <span class=""searchmatch"">theory</span> in computer science is described in the <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> computation article and is categorized in Category:<span class=""searchmatch"">Theory</span> <span class=""searchmatch"">of</span> computation. Top 0–9 A B <span class=""searchmatch"">C</span> D E",2021-05-04T05:02:20Z,theory of c l,Computability theory,0.5652173913043479,17
4,14.0,Category:Model theory,693979.0,550.0,71.0,"tools from mathematical logic. Model <span class=""searchmatch"">theory</span> has close ties to algebra and universal algebra. Top 0–9 A B <span class=""searchmatch"">C</span> D E F G H I J K <span class=""searchmatch"">L</span> M N O P Q R S T U V W X Y Z",2020-04-22T19:22:34Z,theory of c l,Model theory,0.4375,12
7,14.0,Category:Game theory,774008.0,644.0,66.0,"variety <span class=""searchmatch"">of</span> fields, including economics, evolutionary biology, political science, social psychology and military strategy. Top 0–9 A B <span class=""searchmatch"">C</span> D E F G H I J K <span class=""searchmatch"">L</span> M",2020-07-27T20:12:23Z,theory of c l,Game theory,0.5882352941176471,12
8,14.0,Category:Information theory,694025.0,597.0,43.0,"relating to information <span class=""searchmatch"">theory</span>, which studies the quantification, storage, and communication <span class=""searchmatch"">of</span> information. Top 0–9 A B <span class=""searchmatch"">C</span> D E F G H I J K <span class=""searchmatch"">L</span> M N O P Q R S T U",2020-12-13T00:23:18Z,theory of c l,Information theory,0.5909090909090908,14
9,14.0,Category:Music theory stubs,1802185.0,421.0,65.0,"Top 0–9 A B <span class=""searchmatch"">C</span> D E F G H I J K <span class=""searchmatch"">L</span> M N O P Q R S T U V W X Y Z This is a category for topics in Music <span class=""searchmatch"">theory</span>. Following the scope <span class=""searchmatch"">of</span> Wikipedia:WikiProject",2020-02-29T23:05:31Z,theory of c l,Music theory stubs,0.5909090909090908,12
1,14.0,Category:Models of computation,31036668.0,435.0,48.0,"investigating computing machines. Standard computational models assume discrete time <span class=""searchmatch"">paradigm</span>. Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z",2020-07-27T20:12:23Z,theory of category paradigm,Models of computation,0.5454545454545454,18
2,14.0,Category:Set theoretic programming languages,919689.0,170.0,14.0,"This <span class=""searchmatch"">category</span> lists those programming languages that adhere to the set theoretic programming <span class=""searchmatch"">paradigm</span>.",2013-03-23T07:12:46Z,theory of category paradigm,Set theoretic programming languages,0.44999999999999996,26
3,14.0,Category:Metatheory of science,25004257.0,188.0,0.0,"Observation <span class=""searchmatch"">Paradigm</span> Problem <span class=""searchmatch"">of</span> induction Scientific law Scientific method Scientific revolution Scientific <span class=""searchmatch"">theory</span> Testability <span class=""searchmatch"">Theory</span> choice <span class=""searchmatch"">Theory</span>-ladenness",2014-10-19T17:09:05Z,theory of category paradigm,Metatheory of science,0.5,20
0,14.0,Category:Theory of computation,3233312.0,465.0,46.0,"computation, using an algorithm. The field is divided into three major branches: automata <span class=""searchmatch"">theory</span>, computability <span class=""searchmatch"">theory</span> and <span class=""searchmatch"">computational</span> <span class=""searchmatch"">complexity</span> <span class=""searchmatch"">theory</span>.",2020-01-28T20:25:57Z,theory of computational complexity,Theory of computation,0.38235294117647056,14
1,14.0,Category:Quantum complexity theory,24092201.0,189.0,6.0,"<span class=""searchmatch"">Computational</span> <span class=""searchmatch"">complexity</span> <span class=""searchmatch"">theory</span> with quantum computers.",2013-04-08T07:17:46Z,theory of computational complexity,Quantum complexity theory,0.36111111111111116,25
2,14.0,Category:Computational resources,4628120.0,318.0,32.0,"category lists <span class=""searchmatch"">computational</span> resources, used in <span class=""searchmatch"">computational</span> <span class=""searchmatch"">complexity</span> <span class=""searchmatch"">theory</span>. See also Category:<span class=""searchmatch"">Complexity</span> classes for a list <span class=""searchmatch"">of</span> <span class=""searchmatch"">complexity</span> classes. Each",2013-03-28T08:51:59Z,theory of computational complexity,Computational resources,0.5,21
3,14.0,Category:Computational problems,4594748.0,288.0,18.0,"This category lists <span class=""searchmatch"">computational</span> problems, formal problems in theoretical computer science which are studied in <span class=""searchmatch"">computational</span> <span class=""searchmatch"">complexity</span> <span class=""searchmatch"">theory</span>.",2013-12-29T16:02:35Z,theory of computational complexity,Computational problems,0.4444444444444444,19
5,14.0,Category:Theoretical computer scientists,13980543.0,435.0,52.0,"not limited to algorithm design and analysis, <span class=""searchmatch"">computational</span> <span class=""searchmatch"">complexity</span> <span class=""searchmatch"">theory</span>, and computability <span class=""searchmatch"">theory</span>. Top 0–9 A B C D E F G H I J K L M N O P Q R S",2020-04-22T19:45:01Z,theory of computational complexity,Theoretical computer scientists,0.4883720930232558,23
6,14.0,Category:Computational complexity theory,693727.0,163.0,29.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Computational</span> <span class=""searchmatch"">complexity</span> <span class=""searchmatch"">theory</span>.",2020-07-27T20:12:23Z,theory of computational complexity,Computational complexity theory,0.08823529411764708,18
7,14.0,Category:Computational hardness assumptions,10967056.0,476.0,45.0," Such an assumption conjectures that the corresponding <span class=""searchmatch"">computational</span> problem is hard. Most <span class=""searchmatch"">of</span> the time hard is meant to mean not to be solved by a polynomial",2012-04-13T19:26:12Z,theory of computational complexity,Computational hardness assumptions,0.48888888888888893,29
8,14.0,Category:Theorems in computational complexity theory,36847437.0,201.0,0.0,,2015-04-03T13:51:43Z,theory of computational complexity,Theorems in computational complexity theory,0.25,13
9,14.0,Category:Structural complexity theory,20188602.0,87.0,0.0,,2020-10-31T23:42:49Z,theory of computational complexity,Structural complexity theory,0.368421052631579,25
0,14.0,Category:Identity politics,16609007.0,1110.0,126.0,"systems <span class=""searchmatch"">of</span> oppression that may affect their lives and come from their various <span class=""searchmatch"">identities</span>. <span class=""searchmatch"">Identity</span> politics centers the lived experiences <span class=""searchmatch"">of</span> those facing",2021-05-02T01:01:00Z,theory of cultural identities,Identity politics,0.5161290322580645,22
0,14.0,Category:Biblical studies organizations,57907459.0,576.0,55.0,"biblical <span class=""searchmatch"">studies</span>, the academic application <span class=""searchmatch"">of</span> a set <span class=""searchmatch"">of</span> diverse disciplines to the <span class=""searchmatch"">study</span> <span class=""searchmatch"">of</span> the Bible (the Tanakh and the New Testament). For its <span class=""searchmatch"">theory</span> and",2021-04-03T09:25:28Z,theory of cultural studies,Biblical studies organizations,0.5641025641025641,26
